SOURCE_ID,TITLE,SUBTITLE,AUTHOR,AUTHORS,ORGANIZATION,DATE,YEAR,LANGUAGE,COUNTRY,SOURCE_TYPE,DOMAIN,SUBDOMAIN,TOPICS,CASE_NAME,PARTICIPANTS,URL,DOI,ISBN,ARCHIVE_ID,DOCUMENT_NUMBER,FILE_PATH,FILE_FORMAT,PAGE_COUNT,WORD_COUNT,PRIMARY_SOURCE,SECONDARY_SOURCE,ORIGINAL_SOURCE,HOST_SOURCE,ACCESS_DATE,ACCESS_STATUS,COPYRIGHT_STATUS,LICENSE,TRAINING_PERMISSION,PROVENANCE,RELIABILITY_SCORE,TRAINING_VALUE,UNIQUENESS_SCORE,CASE_VALUE,TRANSCRIPT_VALUE,SOURCE_QUALITY,OCR_REQUIRED,OCR_QUALITY,DUPLICATE_STATUS,PARENT_SOURCE,RELATED_SOURCES,NOTES,SHA256,FILE_SIZE_BYTES,AUTHORITY,PRIMARY_SOURCE_VALUE,RELIABILITY,NEGOTIATION_RELEVANCE,INFORMATION_DENSITY,CASE_DETAIL,TACTICAL_DETAIL,STRATEGIC_DETAIL,OUTCOME_VISIBILITY,COUNTERPARTY_VISIBILITY,UNIQUENESS
INT-WB-6881090,Turkey - Electricity Generation Rehabilitation and Restructuring Project,,,,World Bank,2006-05-05,2006,English,Türkiye,Project Appraisal Document,INTERNATIONAL,official negotiation-related publication,"State Owned Enterprise Reform,Public Sector Administrative & Civil Service Reform,Energy Policies & Economics,Hydrology,Privatization,Energy Privatization,Energy Demand,Energy and Environment,Energy and Mining,Global Environment,Democratic Government,Economics and Finance of Public Institution Development,Public Sector Administrative and Civil Service Reform,De Facto Governments",,,https://documents.worldbank.org/curated/en/676191468317042517/pdf/357470R20061007711.pdf,,,,35747,negotiations/INTERNATIONAL_BULK/world_bank/1c4363558bf13ff0a77cdbd615cd00566ef9b76df0f70711e2cabd35f9aeb80f.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/676191468317042517/Turkey-Electricity-Generation-Rehabilitation-and-Restructuring-Project,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: debt restructuring,1c4363558bf13ff0a77cdbd615cd00566ef9b76df0f70711e2cabd35f9aeb80f,8192933,5,4,5,4,4,,,,,,4
INT-WB-26689756,Ghana - Economic Management Strengthening Project,,,,World Bank,2016-08-09,2016,English,Ghana,Project Appraisal Document,INTERNATIONAL,official negotiation-related publication,"Consumption,Fiscal & Monetary Policy,Public Sector Economics,Public Sector Administrative & Civil Service Reform,Strategic Debt Management,External Debt,Public Financial Management,Public Finance Decentralization and Poverty Reduction,Debt Markets,Democratic Government,Public Sector Administrative and Civil Service Reform,De Facto Governments",,,https://documents.worldbank.org/curated/en/114071471034257836/pdf/Ghana-PAD-Economic-Mngt-Strengthening-July-2016-08112016.pdf,,,,PAD1619,negotiations/INTERNATIONAL_BULK/world_bank/91ac6f13f1db316f11c5f9bef33bafaabb360bffda1625f273cbf974bd85351b.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/114071471034257836/Ghana-Economic-Management-Strengthening-Project,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: debt restructuring,91ac6f13f1db316f11c5f9bef33bafaabb360bffda1625f273cbf974bd85351b,2112469,5,4,5,4,4,,,,,,4
INT-WB-31031416,Stakeholder Engagement Plan (SEP) - Grenada Digital Governance for Resilience - P167588,,,,World Bank,2019-05-03,2019,English,Grenada,Stakeholder Engagement Plan,INTERNATIONAL,official negotiation-related publication,"ICT Applications,Social Development & Poverty,Energy Demand,Global Environment,Energy and Mining,Transport Services,Energy and Environment",,,https://documents.worldbank.org/curated/en/460421556906372378/pdf/Stakeholder-Engagement-Plan-SEP-Grenada-Digital-Governance-for-Resilience-P167588.pdf,,,,,negotiations/INTERNATIONAL_BULK/world_bank/1ada781f0fa40489da28a3d48316e7114b2e502095ab46cb34a0a4842e609b74.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/460421556906372378/Stakeholder-Engagement-Plan-SEP-Grenada-Digital-Governance-for-Resilience-P167588,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,1ada781f0fa40489da28a3d48316e7114b2e502095ab46cb34a0a4842e609b74,296794,5,4,5,4,4,,,,,,4
INT-WB-34337787,Global Guide : Measures Adopted to Support Distressed Businesses Through the COVID-19 Crisis,,,,World Bank,2024-06-07,2024,English,World,Report,INTERNATIONAL,official negotiation-related publication,,,,https://documents.worldbank.org/curated/en/099060724171191774/pdf/P1756641469a5105e190ea15cfa0754ce31.pdf,,,,191030,negotiations/INTERNATIONAL_BULK/world_bank/13d7cf8ad97b41215679590b4fc1baa5b9a641d5291580a8c49398c51bc2d35d.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/099060724171191774/P1756641469a5105e190ea15cfa0754ce31,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: debt restructuring,13d7cf8ad97b41215679590b4fc1baa5b9a641d5291580a8c49398c51bc2d35d,1007760,5,4,5,4,4,,,,,,4
INT-WB-728955,Argentina - Financial Sector Adjustment Loan Project,,,,World Bank,2000-05-23,2000,English,Argentina,Project Performance Assessment Report,INTERNATIONAL,official negotiation-related publication,"Debt Relief and HIPC,State Owned Enterprise Reform,Public Sector Administrative & Civil Service Reform,Banks & Banking Reform,External Debt,Privatization,Energy Privatization,Debt Markets,Democratic Government,Economics and Finance of Public Institution Development,Financial Sector Policy,Public Sector Administrative and Civil Service Reform,De Facto Governments",,,https://documents.worldbank.org/curated/en/591891511188675898/pdf/multi-page.pdf,,,,20476,negotiations/INTERNATIONAL_BULK/world_bank/f82a5b2863d969031a11ba0f178b5e15df6c49f3be8eaccd6a5e3c780d5221c9.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/591891511188675898/Argentina-Financial-Sector-Adjustment-Loan-Project,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: debt restructuring,f82a5b2863d969031a11ba0f178b5e15df6c49f3be8eaccd6a5e3c780d5221c9,1664186,5,4,5,4,4,,,,,,4
INT-WB-7483216,Stakeholder survey,,,,World Bank,2006-11-01,2006,English,World,Global Environment Facility Working Paper,INTERNATIONAL,official negotiation-related publication,"Environmental Strategy,Social Policy,Legal Products,Environmental & Natural Resources Law,Judicial System Reform,Environmental Management,Public Sector Economics,Hydrology,Legal Aspects of Project Finance,Legal Reform,Legislation,Regulatory Regimes,Public Finance Decentralization and Poverty Reduction,Global Environment",,,https://documents.worldbank.org/curated/en/215411468320656326/pdf/391870Stakeholder0survey0TP501PUBLIC1.pdf,,,,39187,negotiations/INTERNATIONAL_BULK/world_bank/efb765b6ee570adc790793bc90c42e5a518385d2eabf0b0152a6b305ec4bf9f4.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/215411468320656326/Stakeholder-survey,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,efb765b6ee570adc790793bc90c42e5a518385d2eabf0b0152a6b305ec4bf9f4,976032,5,4,5,4,4,,,,,,4
INT-WB-32635004,Stakeholder Engagement Plan (SEP) - Yemen Restoring Education and Learning Project - P175036,,,,World Bank,2020-12-04,2020,English,"Yemen,Yemen, Republic of",Stakeholder Engagement Plan,INTERNATIONAL,official negotiation-related publication,"Educational Sciences,Effective Schools and Teachers,Educational Institutions & Facilities,Disability",,,https://documents.worldbank.org/curated/en/349661607043023503/pdf/Stakeholder-Engagement-Plan-SEP-Yemen-Restoring-Education-and-Learning-Project-P175036.pdf,,,,,negotiations/INTERNATIONAL_BULK/world_bank/da9c9df3e93341f2d93d7e00d734f974729deb7505efb468f1bae055d625f574.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/349661607043023503/Stakeholder-Engagement-Plan-SEP-Yemen-Restoring-Education-and-Learning-Project-P175036,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,da9c9df3e93341f2d93d7e00d734f974729deb7505efb468f1bae055d625f574,512490,5,4,5,4,4,,,,,,4
INT-WB-32310700,Stakeholder Engagement Plan (SEP) - Rwanda - Energy Access and Quality Improvement Project - P172594,,,,World Bank,2020-08-08,2020,English,Rwanda,Stakeholder Engagement Plan,INTERNATIONAL,official negotiation-related publication,"Electric Power,Energy Policies & Economics,Energy Sector Regulation,Global Environment,Energy and Environment,Energy and Mining,Energy Demand",,,https://documents.worldbank.org/curated/en/839191596903828689/pdf/Stakeholder-Engagement-Plan-SEP-Rwanda-Energy-Access-and-Quality-Improvement-Project-P172594.pdf,,,,,negotiations/INTERNATIONAL_BULK/world_bank/f9587d7e144fa086d0e9b835383eca4662080734cff05ca5b6ceb18430b224eb.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/839191596903828689/Stakeholder-Engagement-Plan-SEP-Rwanda-Energy-Access-and-Quality-Improvement-Project-P172594,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,f9587d7e144fa086d0e9b835383eca4662080734cff05ca5b6ceb18430b224eb,2098363,5,4,5,4,4,,,,,,4
INT-WB-33100868,Stakeholder Engagement Plan (SEP) - China Green and Low Carbon Investment Fund Project - P170839,,,,World Bank,2021-05-21,2021,English,China,Stakeholder Engagement Plan,INTERNATIONAL,official negotiation-related publication,"Social Inclusion & Institutions,Energy and Environment,Energy Demand,Energy and Mining,Financial Sector Policy,Climate Change Mitigation and Green House Gases",,,https://documents.worldbank.org/curated/en/614941621620948184/pdf/Stakeholder-Engagement-Plan-SEP-China-Green-and-Low-Carbon-Investment-Fund-Project-P170839.pdf,,,,,negotiations/INTERNATIONAL_BULK/world_bank/c3785f0daaa4b707655a465454ca5a10739375bc1251e1f061be5e2d78fa7f9f.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/614941621620948184/Stakeholder-Engagement-Plan-SEP-China-Green-and-Low-Carbon-Investment-Fund-Project-P170839,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,c3785f0daaa4b707655a465454ca5a10739375bc1251e1f061be5e2d78fa7f9f,1165238,5,4,5,4,4,,,,,,4
INT-WB-12356201,Community contracting in the Malawi Social Action Fund : local stakeholder perspectives,,,,World Bank,2000-07-01,2000,English,Malawi,Brief,INTERNATIONAL,official negotiation-related publication,"Health Care Services Industry,Rural Water Supply and Sanitation,Sanitation and Sewerage,Engineering,Rural & Small Town Water & Sanitation,Educational Sciences,Water and Human Health,Water Supply and Sanitation Economics,Sanitary Environmental Engineering,Small Private Water Supply Providers,Environmental Engineering,Health and Sanitation,Rural Water,Town Water Supply and Sanitation",,,https://documents.worldbank.org/curated/en/358901468056946565/pdf/548010BRI0Box31630Jul0200001PUBLIC1.pdf,,,,54801,negotiations/INTERNATIONAL_BULK/world_bank/40e26f5c59d019e14b5b9334a8fdc758a976a16c21d56fb354e885f4787a8135.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/358901468056946565/Community-contracting-in-the-Malawi-Social-Action-Fund-local-stakeholder-perspectives,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,40e26f5c59d019e14b5b9334a8fdc758a976a16c21d56fb354e885f4787a8135,508043,5,4,5,4,4,,,,,,4
INT-WB-31100919,Stakeholder Engagement Plan (SEP) - Grenada Digital Governance for Resilience - P167588,,,,World Bank,2019-05-23,2019,English,Grenada,Stakeholder Engagement Plan,INTERNATIONAL,official negotiation-related publication,"ICT Applications,Social Development & Poverty,Energy Demand,Global Environment,Energy and Mining,Transport Services,Energy and Environment",,,https://documents.worldbank.org/curated/en/494641558644596739/pdf/Stakeholder-Engagement-Plan-SEP-Grenada-Digital-Governance-for-Resilience-P167588.pdf,,,,,negotiations/INTERNATIONAL_BULK/world_bank/1736f7ed1c48802097c919a258d3b7e6d6cf02deefc3bd749d5ce888e140ff18.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/494641558644596739/Stakeholder-Engagement-Plan-SEP-Grenada-Digital-Governance-for-Resilience-P167588,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,1736f7ed1c48802097c919a258d3b7e6d6cf02deefc3bd749d5ce888e140ff18,297973,5,4,5,4,4,,,,,,4
INT-WB-34337820,‘Under Pressure’ : Integrating Online Dispute Resolution Platforms into Preinsolvency Processes and Early Warning Tools to Save Distressed Small Businesses,,,,World Bank,2020-06-30,2020,English,World,Journal Article,INTERNATIONAL,official negotiation-related publication,,,,https://documents.worldbank.org/curated/en/099060724171219029/pdf/P17566419ae7e80bc1a09b1eafcd5b8339c.pdf,,,,191031,negotiations/INTERNATIONAL_BULK/world_bank/f4a56ce8fbc1fd42d9921317084fe669cdac10e18e2852499489e7fd1649e6a5.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/099060724171219029/P17566419ae7e80bc1a09b1eafcd5b8339c,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: debt restructuring,f4a56ce8fbc1fd42d9921317084fe669cdac10e18e2852499489e7fd1649e6a5,968088,5,4,5,4,4,,,,,,4
INT-WB-31153412,Stakeholder Engagement Plan (SEP) - Kingdom of Eswatini: Water Supply and Sanitation Access Project - P166697,,,,World Bank,2019-06-12,2019,English,Swaziland,Stakeholder Engagement Plan,INTERNATIONAL,official negotiation-related publication,"Health Care Services Industry,Sanitation and Sewerage,Engineering,Water and Human Health,Hydrology,Social Accountability,Town Water Supply and Sanitation,Sanitary Environmental Engineering,Small Private Water Supply Providers,Environmental Engineering,Health and Sanitation,Global Environment,Water Supply and Sanitation Economics",,,https://documents.worldbank.org/curated/en/576531560377687030/pdf/Stakeholder-Engagement-Plan-SEP-Kingdom-of-Eswatini-Water-Supply-and-Sanitation-Access-Project-P166697.pdf,,,,,negotiations/INTERNATIONAL_BULK/world_bank/d273d96b827b6866d7572dd7afba4c8690d5e96c247ce23c3db354e8c3b47ab2.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/576531560377687030/Stakeholder-Engagement-Plan-SEP-Kingdom-of-Eswatini-Water-Supply-and-Sanitation-Access-Project-P166697,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,d273d96b827b6866d7572dd7afba4c8690d5e96c247ce23c3db354e8c3b47ab2,1886277,5,4,5,4,4,,,,,,4
INT-WB-31065302,Stakeholder Engagement Plan (SEP) - Rural Electrification Project - P170132,,,,World Bank,2019-05-13,2019,English,Tajikistan,Stakeholder Engagement Plan,INTERNATIONAL,official negotiation-related publication,"Climate Change Mitigation and Green House Gases,Social Inclusion & Institutions,Global Environment,Social Accountability,Gender and Development",,,https://documents.worldbank.org/curated/en/505531557729407086/pdf/Stakeholder-Engagement-Plan-SEP-Rural-Electrification-Project-P170132.pdf,,,,,negotiations/INTERNATIONAL_BULK/world_bank/1481a93d550cd1665339a530795a389d481984b97da6ff449ba6b40251057b4f.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/505531557729407086/Stakeholder-Engagement-Plan-SEP-Rural-Electrification-Project-P170132,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,1481a93d550cd1665339a530795a389d481984b97da6ff449ba6b40251057b4f,1346080,5,4,5,4,4,,,,,,4
INT-WB-5087774,Conformed Copy - TF050721 - Expanded Watching Brief Towards a Reconstruction Strategy for Afghanistan with Afghan and Other Stakeholder Participation - Amendment 2,,,,World Bank,2003-08-08,2003,English,Afghanistan,Agreement,INTERNATIONAL,official negotiation-related publication,"Literature & Folklore,Post Conflict Reconstruction,Social Accountability,Rules of Origin,Public Sector Corruption & Anticorruption Measures",,,https://documents.worldbank.org/curated/en/848791467992453691/pdf/PCF0ExpWatchBrief1Amend0TF0507211Conf1.pdf,,,,,negotiations/INTERNATIONAL_BULK/world_bank/db373ddc76ad78222f4454bea2d5189f14b225fbd553bb3514567f6ab2cffee7.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/848791467992453691/Conformed-Copy-TF050721-Expanded-Watching-Brief-Towards-a-Reconstruction-Strategy-for-Afghanistan-with-Afghan-and-Other-Stakeholder-Participation-Amendment-2,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,db373ddc76ad78222f4454bea2d5189f14b225fbd553bb3514567f6ab2cffee7,101572,5,4,5,4,4,,,,,,4
INT-WB-33287509,"Stakeholder Engagement Plan (SEP) - Croatia: Towards Sustainable, Equitable and Efficient Education Project - P170178",,,,World Bank,2021-07-22,2021,English,Croatia,Stakeholder Engagement Plan,INTERNATIONAL,official negotiation-related publication,"Educational Sciences,Effective Schools and Teachers,Educational Institutions & Facilities,Financial Sector Policy,Social Accountability,International Trade and Trade Rules",,,https://documents.worldbank.org/curated/en/256421626962356168/pdf/Stakeholder-Engagement-Plan-SEP-Croatia-Towards-Sustainable-Equitable-and-Efficient-Education-Project-P170178.pdf,,,,,negotiations/INTERNATIONAL_BULK/world_bank/868a8466e571af8899bcdca629857fcfbb5ca023fa3c6ea70dcd0eab66683ce3.pdf,PDF,,,TRUE,FALSE,TRUE,World Bank Documents & Reports,2026-09-23,ACQUIRED,Official public-access document; rights retained by issuer,No license inference,REVIEW_REQUIRED,Downloaded from official URL; API/listing: http://documents.worldbank.org/curated/en/256421626962356168/Stakeholder-Engagement-Plan-SEP-Croatia-Towards-Sustainable-Equitable-and-Efficient-Education-Project-P170178,5,4,4,,,5,,,UNIQUE_BY_SHA256,,,Discovery query: stakeholder agreement,868a8466e571af8899bcdca629857fcfbb5ca023fa3c6ea70dcd0eab66683ce3,453705,5,4,5,4,4,,,,,,4
